danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title
0.855,0.569,8,-11.803,1,0.376,0.332,0.7,0.1119999999999999,0.632,160.018,audio_features,4zXsEmVunYSM60wSWnvqgM,spotify:track:4zXsEmVunYSM60wSWnvqgM,https://api.spotify.com/v1/tracks/4zXsEmVunYSM60wSWnvqgM,https://api.spotify.com/v1/audio-analysis/4zXsEmVunYSM60wSWnvqgM,111469,4,Trap Metal,Growth Stunt,,
0.727,0.937,11,-2.8710000000000004,0,0.286,0.00417,0.0,0.091,0.7490000000000001,132.067,audio_features,03UrZgTINDqvnUMbbIMhql,spotify:track:03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,219493,4,Pop,Gangnam Style (강남스타일),,
0.523,0.5579999999999999,1,-13.183,1,0.409,0.5670000000000001,0.00687,0.103,0.0757,159.736,audio_features,5scUloXNuUfwISoLpKgZty,spotify:track:5scUloXNuUfwISoLpKgZty,https://api.spotify.com/v1/tracks/5scUloXNuUfwISoLpKgZty,https://api.spotify.com/v1/audio-analysis/5scUloXNuUfwISoLpKgZty,237016,4,Dark Trap,"IWonderWhoTookMyPlaceThisTime (Feat. Corpse Husband, ZOTiYAC, TMTTMF, Izzo Kenpachi)",,
0.746,0.889,2,-5.6370000000000005,1,0.0939,0.158,0.0,0.225,0.802,115.009,audio_features,5SAGKsK0Z8n4wLYeyaZXiB,spotify:track:5SAGKsK0Z8n4wLYeyaZXiB,https://api.spotify.com/v1/tracks/5SAGKsK0Z8n4wLYeyaZXiB,https://api.spotify.com/v1/audio-analysis/5SAGKsK0Z8n4wLYeyaZXiB,239375,4,RnB,Superhero,,
0.6559999999999999,0.942,10,-3.694,0,0.2769999999999999,0.178,0.0,0.422,0.605,169.972,audio_features,04v1mqtyaZKY8tN45bTcK2,spotify:track:04v1mqtyaZKY8tN45bTcK2,https://api.spotify.com/v1/tracks/04v1mqtyaZKY8tN45bTcK2,https://api.spotify.com/v1/audio-analysis/04v1mqtyaZKY8tN45bTcK2,151063,4,Trap Metal,Sk8 Head,,
0.83,0.574,11,-6.892,1,0.701,0.281,0.0,0.124,0.5379999999999999,143.892,audio_features,2v0W9sS9vWn5NLZ8MBtnlr,spotify:track:2v0W9sS9vWn5NLZ8MBtnlr,https://api.spotify.com/v1/tracks/2v0W9sS9vWn5NLZ8MBtnlr,https://api.spotify.com/v1/audio-analysis/2v0W9sS9vWn5NLZ8MBtnlr,190746,4,Rap,"Suburban, Pt. 2",,
0.53,0.8140000000000001,7,-2.779,1,0.421,0.00872,0.0,0.315,0.306,165.72400000000002,audio_features,2OjrahHm9CP8NJUKGRzW4J,spotify:track:2OjrahHm9CP8NJUKGRzW4J,https://api.spotify.com/v1/tracks/2OjrahHm9CP8NJUKGRzW4J,https://api.spotify.com/v1/audio-analysis/2OjrahHm9CP8NJUKGRzW4J,202632,5,Trap Metal,LIKE/ME,,
0.498,0.4579999999999999,11,-6.511,1,0.21,0.294,0.00522,0.23,0.26,136.144,audio_features,4YQlPybLC9BM42AHQdFPSs,spotify:track:4YQlPybLC9BM42AHQdFPSs,https://api.spotify.com/v1/tracks/4YQlPybLC9BM42AHQdFPSs,https://api.spotify.com/v1/audio-analysis/4YQlPybLC9BM42AHQdFPSs,175450,4,Underground Rap,Prettyleaf,,
0.596,0.268,6,-16.19,1,0.108,0.0661,4.47e-05,0.0792,0.0975,149.668,audio_features,5IDNPOU68XGkGduZ8IiMbe,spotify:track:5IDNPOU68XGkGduZ8IiMbe,https://api.spotify.com/v1/tracks/5IDNPOU68XGkGduZ8IiMbe,https://api.spotify.com/v1/audio-analysis/5IDNPOU68XGkGduZ8IiMbe,104043,4,Underground Rap,PP 15 Interlude,,
0.7659999999999999,0.72,1,-8.347000000000001,1,0.154,0.293,0.0,0.107,0.487,151.901,audio_features,2mPAAh221qDUfWOUmgY7BR,spotify:track:2mPAAh221qDUfWOUmgY7BR,https://api.spotify.com/v1/tracks/2mPAAh221qDUfWOUmgY7BR,https://api.spotify.com/v1/audio-analysis/2mPAAh221qDUfWOUmgY7BR,195536,4,Hiphop,I Will,,
0.665,0.498,5,-8.185,1,0.0832,0.228,0.0,0.0757,0.127,163.93400000000003,audio_features,5yuShbu70mtHXY0yLzCQLQ,spotify:track:5yuShbu70mtHXY0yLzCQLQ,https://api.spotify.com/v1/tracks/5yuShbu70mtHXY0yLzCQLQ,https://api.spotify.com/v1/audio-analysis/5yuShbu70mtHXY0yLzCQLQ,179613,4,Underground Rap,Go Flex,,
0.732,0.636,7,-6.162000000000001,0,0.0497,0.0847,0.0,0.241,0.358,138.061,audio_features,0IJA9KP6rT55jrP1YpTdhx,spotify:track:0IJA9KP6rT55jrP1YpTdhx,https://api.spotify.com/v1/tracks/0IJA9KP6rT55jrP1YpTdhx,https://api.spotify.com/v1/audio-analysis/0IJA9KP6rT55jrP1YpTdhx,153627,4,Rap,Out Of Love (feat. Internet Money),,
0.8,0.56,5,-4.8180000000000005,0,0.261,0.057,0.0,0.134,0.45,163.071,audio_features,6EDO9iiTtwNv6waLwa1UUq,spotify:track:6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/tracks/6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/audio-analysis/6EDO9iiTtwNv6waLwa1UUq,200221,4,Rap,POPSTAR (feat. Drake),,
0.496,0.55,1,-7.204,0,0.289,0.0551,0.0,0.0803,0.53,192.894,audio_features,3j56vfyGrwshtLmT95rfxh,spotify:track:3j56vfyGrwshtLmT95rfxh,https://api.spotify.com/v1/tracks/3j56vfyGrwshtLmT95rfxh,https://api.spotify.com/v1/audio-analysis/3j56vfyGrwshtLmT95rfxh,225149,4,RnB,Up All Night,,
0.797,0.66,10,-5.8020000000000005,0,0.0924,0.0697,4.9000000000000005e-06,0.133,0.285,120.007,audio_features,1RL3FJflxMXmdgfRdUnFmz,spotify:track:1RL3FJflxMXmdgfRdUnFmz,https://api.spotify.com/v1/tracks/1RL3FJflxMXmdgfRdUnFmz,https://api.spotify.com/v1/audio-analysis/1RL3FJflxMXmdgfRdUnFmz,280294,4,Underground Rap,Smoke Alone,,
0.8140000000000001,0.481,0,-5.183,1,0.245,0.0969999999999999,3.83e-05,0.0495,0.193,192.504,audio_features,3ABG1UQTk0eLYUAeWkmfMi,spotify:track:3ABG1UQTk0eLYUAeWkmfMi,https://api.spotify.com/v1/tracks/3ABG1UQTk0eLYUAeWkmfMi,https://api.spotify.com/v1/audio-analysis/3ABG1UQTk0eLYUAeWkmfMi,161400,4,Underground Rap,Shimmy Shimmy Ya,,
0.777,0.812,8,-5.146,1,0.0447,0.26,0.264,0.185,0.452,139.961,audio_features,7vNYfMAh3bvHGmRxve1YAg,spotify:track:7vNYfMAh3bvHGmRxve1YAg,https://api.spotify.com/v1/tracks/7vNYfMAh3bvHGmRxve1YAg,https://api.spotify.com/v1/audio-analysis/7vNYfMAh3bvHGmRxve1YAg,140613,3,Trap Metal,Kali Yuga,,
0.446,0.978,1,-2.807,0,0.8290000000000001,0.6779999999999999,0.00416,0.155,0.29,168.018,audio_features,5LlORtdsXmz2VBANWs4mG5,spotify:track:5LlORtdsXmz2VBANWs4mG5,https://api.spotify.com/v1/tracks/5LlORtdsXmz2VBANWs4mG5,https://api.spotify.com/v1/audio-analysis/5LlORtdsXmz2VBANWs4mG5,176787,4,Underground Rap,REVOLVER,,
0.545,0.638,1,-9.918,1,0.0534,0.0643,0.0793,0.1159999999999999,0.276,149.964,audio_features,3dGrpNNzlT2iD89KK3cQT2,spotify:track:3dGrpNNzlT2iD89KK3cQT2,https://api.spotify.com/v1/tracks/3dGrpNNzlT2iD89KK3cQT2,https://api.spotify.com/v1/audio-analysis/3dGrpNNzlT2iD89KK3cQT2,185700,4,Trap Metal,I Heard You Were Looking For Me,,
0.467,0.848,9,-3.063,0,0.0716,0.0617,0.0,0.29,0.674,170.03799999999998,audio_features,2ZqTtndqAZDRAWw2vgZwQK,spotify:track:2ZqTtndqAZDRAWw2vgZwQK,https://api.spotify.com/v1/tracks/2ZqTtndqAZDRAWw2vgZwQK,https://api.spotify.com/v1/audio-analysis/2ZqTtndqAZDRAWw2vgZwQK,205752,4,Emo,But It's Better If You Do,,
0.254,0.688,8,-6.684,0,0.0595,0.0341,0.309,0.131,0.0356,220.148,audio_features,0SLtzHK1NSiXDnqjufVRN3,spotify:track:0SLtzHK1NSiXDnqjufVRN3,https://api.spotify.com/v1/tracks/0SLtzHK1NSiXDnqjufVRN3,https://api.spotify.com/v1/audio-analysis/0SLtzHK1NSiXDnqjufVRN3,198862,4,Dark Trap,Forever,,
0.628,0.588,11,-9.506,0,0.291,0.341,0.0,0.406,0.491,166.26,audio_features,4IiI9lpobMyEbhV5VstNs7,spotify:track:4IiI9lpobMyEbhV5VstNs7,https://api.spotify.com/v1/tracks/4IiI9lpobMyEbhV5VstNs7,https://api.spotify.com/v1/audio-analysis/4IiI9lpobMyEbhV5VstNs7,271778,4,Hiphop,Nothin' At All (feat. Skoolie 300),,
0.304,0.216,10,-10.599,1,0.0624,0.907,7.26e-06,0.243,0.0381,197.48,audio_features,44gs0y9Zk1QEsP152x5ymp,spotify:track:44gs0y9Zk1QEsP152x5ymp,https://api.spotify.com/v1/tracks/44gs0y9Zk1QEsP152x5ymp,https://api.spotify.com/v1/audio-analysis/44gs0y9Zk1QEsP152x5ymp,160212,4,Underground Rap,Die with U Baby,,
0.372,0.752,3,-3.389,0,0.0353,0.00182,0.0,0.111,0.308,149.786,audio_features,6rieO3zjto80uK5yIahfgC,spotify:track:6rieO3zjto80uK5yIahfgC,https://api.spotify.com/v1/tracks/6rieO3zjto80uK5yIahfgC,https://api.spotify.com/v1/audio-analysis/6rieO3zjto80uK5yIahfgC,215160,3,Emo,By the Way,,
0.521,0.667,6,-8.376,1,0.3289999999999999,0.17,0.0,0.139,0.41,129.165,audio_features,1arMFVdnG8L2aDEFh3JQCV,spotify:track:1arMFVdnG8L2aDEFh3JQCV,https://api.spotify.com/v1/tracks/1arMFVdnG8L2aDEFh3JQCV,https://api.spotify.com/v1/audio-analysis/1arMFVdnG8L2aDEFh3JQCV,177678,5,Underground Rap,Enlightenment,,
0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,audio_features,1GeNui6m825V8jP4uKiIaH,spotify:track:1GeNui6m825V8jP4uKiIaH,https://api.spotify.com/v1/tracks/1GeNui6m825V8jP4uKiIaH,https://api.spotify.com/v1/audio-analysis/1GeNui6m825V8jP4uKiIaH,149040,4,Rap,Bad Bad Bad (feat. Lil Baby),,
0.615,0.451,0,-7.711,1,0.0328,0.00113,0.6759999999999999,0.102,0.147,139.988,audio_features,0vzN98SkG0KrL2XrPKmj4C,spotify:track:0vzN98SkG0KrL2XrPKmj4C,https://api.spotify.com/v1/tracks/0vzN98SkG0KrL2XrPKmj4C,https://api.spotify.com/v1/audio-analysis/0vzN98SkG0KrL2XrPKmj4C,440983,4,Dark Trap,Can't Let Go,,
0.959,0.6,1,-7.886,1,0.452,0.127,0.0,0.121,0.407,118.022,audio_features,0FMdT0naJjOlaqz4CeNQGY,spotify:track:0FMdT0naJjOlaqz4CeNQGY,https://api.spotify.com/v1/tracks/0FMdT0naJjOlaqz4CeNQGY,https://api.spotify.com/v1/audio-analysis/0FMdT0naJjOlaqz4CeNQGY,134788,4,Underground Rap,High School Dropout,,
0.6990000000000001,0.392,5,-9.201,0,0.272,0.187,0.0,0.0999,0.1159999999999999,160.92,audio_features,3GmOwe6h5iFJxjXlwjlhkU,spotify:track:3GmOwe6h5iFJxjXlwjlhkU,https://api.spotify.com/v1/tracks/3GmOwe6h5iFJxjXlwjlhkU,https://api.spotify.com/v1/audio-analysis/3GmOwe6h5iFJxjXlwjlhkU,173245,4,Underground Rap,Change Me,,
0.74,0.8590000000000001,3,-5.539,1,0.0828,0.172,2.79e-06,0.397,0.606,129.986,audio_features,3ntdCIcRvMera18T4h8RTM,spotify:track:3ntdCIcRvMera18T4h8RTM,https://api.spotify.com/v1/tracks/3ntdCIcRvMera18T4h8RTM,https://api.spotify.com/v1/audio-analysis/3ntdCIcRvMera18T4h8RTM,151066,4,Trap Metal,Foes,,
0.612,0.7170000000000001,10,-3.432,1,0.0755,0.0141,0.0,0.198,0.132,82.471,audio_features,7wPUsvijDy6y3KRvFNSZTf,spotify:track:7wPUsvijDy6y3KRvFNSZTf,https://api.spotify.com/v1/tracks/7wPUsvijDy6y3KRvFNSZTf,https://api.spotify.com/v1/audio-analysis/7wPUsvijDy6y3KRvFNSZTf,174545,3,Rap,Riot Ballad,,
0.722,0.519,0,-12.871,1,0.0516,0.0253,0.0114,0.1889999999999999,0.128,199.974,audio_features,02803el8p3mKqcJzJ3Agpp,spotify:track:02803el8p3mKqcJzJ3Agpp,https://api.spotify.com/v1/tracks/02803el8p3mKqcJzJ3Agpp,https://api.spotify.com/v1/audio-analysis/02803el8p3mKqcJzJ3Agpp,143833,4,Dark Trap,WhatWasThat,,
0.7490000000000001,0.535,5,-4.053999999999999,0,0.0638,0.517,0.0,0.0942,0.4589999999999999,124.008,audio_features,0PQoUlzP7ILdcrzpajHXc0,spotify:track:0PQoUlzP7ILdcrzpajHXc0,https://api.spotify.com/v1/tracks/0PQoUlzP7ILdcrzpajHXc0,https://api.spotify.com/v1/audio-analysis/0PQoUlzP7ILdcrzpajHXc0,189253,5,Underground Rap,Worth It,,
0.718,0.6559999999999999,4,-6.604,0,0.158,0.2689999999999999,0.00105,0.263,0.83,158.78799999999998,audio_features,1gmarFWgSwb4SWlmqDjWka,spotify:track:1gmarFWgSwb4SWlmqDjWka,https://api.spotify.com/v1/tracks/1gmarFWgSwb4SWlmqDjWka,https://api.spotify.com/v1/audio-analysis/1gmarFWgSwb4SWlmqDjWka,207455,4,Hiphop,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",,
0.542,0.963,2,-1.994,0,0.141,0.0012699999999999,0.00134,0.253,0.374,124.992,audio_features,0hKLGoFtQiMHUzmquTyzpS,spotify:track:0hKLGoFtQiMHUzmquTyzpS,https://api.spotify.com/v1/tracks/0hKLGoFtQiMHUzmquTyzpS,https://api.spotify.com/v1/audio-analysis/0hKLGoFtQiMHUzmquTyzpS,191333,4,Emo,Love Bites (So Do I),,
0.519,0.8009999999999999,10,-5.624,0,0.0412,0.00587,0.0189,0.218,0.564,200.106,audio_features,5KUUpftdyMnSZNOyO3qydy,spotify:track:5KUUpftdyMnSZNOyO3qydy,https://api.spotify.com/v1/tracks/5KUUpftdyMnSZNOyO3qydy,https://api.spotify.com/v1/audio-analysis/5KUUpftdyMnSZNOyO3qydy,230373,4,Emo,Truth,,
0.669,0.6679999999999999,2,-8.35,1,0.341,0.51,1.26e-05,0.759,0.757,192.272,audio_features,7cz5qbbUEGJSVO94xFI2MX,spotify:track:7cz5qbbUEGJSVO94xFI2MX,https://api.spotify.com/v1/tracks/7cz5qbbUEGJSVO94xFI2MX,https://api.spotify.com/v1/audio-analysis/7cz5qbbUEGJSVO94xFI2MX,237920,4,Underground Rap,Ain't No Way [Deluxe Edition] (feat. Mr. Sos & Anetra),,
0.632,0.6859999999999999,6,-7.665,0,0.243,0.5489999999999999,0.0,0.2,0.3289999999999999,179.898,audio_features,7FGq80cy8juXBCD2nrqdWU,spotify:track:7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/tracks/7FGq80cy8juXBCD2nrqdWU,https://api.spotify.com/v1/audio-analysis/7FGq80cy8juXBCD2nrqdWU,170770,4,Underground Rap,Eastside (with Halsey & Khalid),,
0.899,0.652,4,-10.576,0,0.513,0.0486,0.0,0.316,0.767,130.056,audio_features,4vh1FxuuigztsUUEQHJ7Nk,spotify:track:4vh1FxuuigztsUUEQHJ7Nk,https://api.spotify.com/v1/tracks/4vh1FxuuigztsUUEQHJ7Nk,https://api.spotify.com/v1/audio-analysis/4vh1FxuuigztsUUEQHJ7Nk,236308,4,Underground Rap,Energy,,
0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.85299999999998,audio_features,4Q3N4Ct4zCuIHuZ65E3BD4,spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/tracks/4Q3N4Ct4zCuIHuZ65E3BD4,https://api.spotify.com/v1/audio-analysis/4Q3N4Ct4zCuIHuZ65E3BD4,268187,4,Underground Rap,Tunnel Vision,,
0.774,0.616,9,-6.737,0,0.23,0.162,2.22e-05,0.607,0.551,163.93200000000002,audio_features,1Xfs5Nh48DNL5RJs8tkyzv,spotify:track:1Xfs5Nh48DNL5RJs8tkyzv,https://api.spotify.com/v1/tracks/1Xfs5Nh48DNL5RJs8tkyzv,https://api.spotify.com/v1/audio-analysis/1Xfs5Nh48DNL5RJs8tkyzv,227616,4,Underground Rap,Simonal,,
0.5660000000000001,0.335,4,-12.417,0,0.0293,0.7659999999999999,0.000366,0.0824,0.317,175.234,audio_features,0QJO0Pb4yfzXIbVcidpy4m,spotify:track:0QJO0Pb4yfzXIbVcidpy4m,https://api.spotify.com/v1/tracks/0QJO0Pb4yfzXIbVcidpy4m,https://api.spotify.com/v1/audio-analysis/0QJO0Pb4yfzXIbVcidpy4m,258027,4,RnB,Love Is Stronger Than Pride,,
0.569,0.907,9,-5.226,1,0.391,0.0148,4.91e-05,0.0894,0.326,119.922,audio_features,1eBg9Rix0XTms2en8xSn7E,spotify:track:1eBg9Rix0XTms2en8xSn7E,https://api.spotify.com/v1/tracks/1eBg9Rix0XTms2en8xSn7E,https://api.spotify.com/v1/audio-analysis/1eBg9Rix0XTms2en8xSn7E,132630,4,Underground Rap,ACT 5/5 - SpaceGodsNeverDie (Prod. Unknown),,
0.7859999999999999,0.524,5,-9.291,0,0.306,0.00732,0.0,0.249,0.812,143.08700000000002,audio_features,7JoBwkGCNO4sGAedXmJf5f,spotify:track:7JoBwkGCNO4sGAedXmJf5f,https://api.spotify.com/v1/tracks/7JoBwkGCNO4sGAedXmJf5f,https://api.spotify.com/v1/audio-analysis/7JoBwkGCNO4sGAedXmJf5f,121301,4,Underground Rap,The Navy,,
0.878,0.22,4,-16.615,1,0.0805,0.0073,0.000129,0.166,0.365,189.94,audio_features,6fcL88TZ5Feq7Rlj2O6sgC,spotify:track:6fcL88TZ5Feq7Rlj2O6sgC,https://api.spotify.com/v1/tracks/6fcL88TZ5Feq7Rlj2O6sgC,https://api.spotify.com/v1/audio-analysis/6fcL88TZ5Feq7Rlj2O6sgC,185202,4,Underground Rap,Cabaret,,
0.5529999999999999,0.493,5,-8.129,0,0.221,0.1669999999999999,0.0,0.637,0.435,159.487,audio_features,0tpUSqnOkcuMz2rwrSKKf1,spotify:track:0tpUSqnOkcuMz2rwrSKKf1,https://api.spotify.com/v1/tracks/0tpUSqnOkcuMz2rwrSKKf1,https://api.spotify.com/v1/audio-analysis/0tpUSqnOkcuMz2rwrSKKf1,185987,4,Underground Rap,65 Hunnid,,
0.7440000000000001,0.385,6,-8.129,0,0.602,0.104,2.43e-05,0.124,0.228,160.033,audio_features,26qQf1Wmyy3ZZkagqCu5kp,spotify:track:26qQf1Wmyy3ZZkagqCu5kp,https://api.spotify.com/v1/tracks/26qQf1Wmyy3ZZkagqCu5kp,https://api.spotify.com/v1/audio-analysis/26qQf1Wmyy3ZZkagqCu5kp,132000,4,Underground Rap,Lemonade,,
0.52,0.789,0,-7.717,1,0.0433,0.00491,1.34e-05,0.0816,0.416,174.03799999999998,audio_features,697MjF1454XKvZmTuqkWmD,spotify:track:697MjF1454XKvZmTuqkWmD,https://api.spotify.com/v1/tracks/697MjF1454XKvZmTuqkWmD,https://api.spotify.com/v1/audio-analysis/697MjF1454XKvZmTuqkWmD,216347,4,Pop,I Miss You,,
0.635,0.546,7,-9.863,1,0.361,0.408,0.0,0.0478,0.649,141.796,audio_features,4bMKikLLfM1f9iSBrzc81r,spotify:track:4bMKikLLfM1f9iSBrzc81r,https://api.spotify.com/v1/tracks/4bMKikLLfM1f9iSBrzc81r,https://api.spotify.com/v1/audio-analysis/4bMKikLLfM1f9iSBrzc81r,136084,4,Underground Rap,Robin,,
0.5710000000000001,0.517,1,-5.502999999999999,1,0.0508,0.433,0.0,0.255,0.432,164.13,audio_features,7f3JdMme5hbWmwG7uPmxdV,spotify:track:7f3JdMme5hbWmwG7uPmxdV,https://api.spotify.com/v1/tracks/7f3JdMme5hbWmwG7uPmxdV,https://api.spotify.com/v1/audio-analysis/7f3JdMme5hbWmwG7uPmxdV,169827,4,Emo,Great One,,
0.845,0.467,1,-7.673999999999999,1,0.138,0.0586,0.0,0.0694,0.7020000000000001,138.007,audio_features,7wBThXx7BGZHJJ3aN3OPvv,spotify:track:7wBThXx7BGZHJJ3aN3OPvv,https://api.spotify.com/v1/tracks/7wBThXx7BGZHJJ3aN3OPvv,https://api.spotify.com/v1/audio-analysis/7wBThXx7BGZHJJ3aN3OPvv,211200,4,RnB,Confessions Part II,,
0.8079999999999999,0.647,11,-6.947,0,0.166,0.0716,0.000466,0.205,0.29,110.036,audio_features,7HRv1sYuwgoea1m0JRvChV,spotify:track:7HRv1sYuwgoea1m0JRvChV,https://api.spotify.com/v1/tracks/7HRv1sYuwgoea1m0JRvChV,https://api.spotify.com/v1/audio-analysis/7HRv1sYuwgoea1m0JRvChV,266000,4,Hiphop,GOLD,,
0.5820000000000001,0.868,10,-6.577999999999999,0,0.322,0.0446,7.09e-06,0.146,0.3,126.083,audio_features,2WVwkUESTPxl56IqlCv26I,spotify:track:2WVwkUESTPxl56IqlCv26I,https://api.spotify.com/v1/tracks/2WVwkUESTPxl56IqlCv26I,https://api.spotify.com/v1/audio-analysis/2WVwkUESTPxl56IqlCv26I,223066,3,Underground Rap,No Disappointments,,
0.637,0.518,11,-10.124,0,0.0317,0.00826,0.345,0.114,0.332,115.999,audio_features,5P3LuUct3PGivJNnKaM8Nm,spotify:track:5P3LuUct3PGivJNnKaM8Nm,https://api.spotify.com/v1/tracks/5P3LuUct3PGivJNnKaM8Nm,https://api.spotify.com/v1/audio-analysis/5P3LuUct3PGivJNnKaM8Nm,191817,4,Underground Rap,Calcium,,
0.713,0.632,1,-7.685,1,0.105,0.0589,1.44e-06,0.105,0.373,170.009,audio_features,33BCQDhwZyiudb8Mud33tb,spotify:track:33BCQDhwZyiudb8Mud33tb,https://api.spotify.com/v1/tracks/33BCQDhwZyiudb8Mud33tb,https://api.spotify.com/v1/audio-analysis/33BCQDhwZyiudb8Mud33tb,181290,4,Dark Trap,romance361,,
0.498,0.65,7,-7.947,1,0.064,0.0196,0.00109,0.145,0.115,184.588,audio_features,4dTcDvxwNZ8oqmmBSiXr5I,spotify:track:4dTcDvxwNZ8oqmmBSiXr5I,https://api.spotify.com/v1/tracks/4dTcDvxwNZ8oqmmBSiXr5I,https://api.spotify.com/v1/audio-analysis/4dTcDvxwNZ8oqmmBSiXr5I,278912,4,RnB,Blue Lights - RISE Recording,,
0.7809999999999999,0.721,5,-9.133,0,0.0514,0.0945,0.391,0.104,0.8490000000000001,123.011,audio_features,7y6c07pgjZvtHI9kuMVqk1,spotify:track:7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/tracks/7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/audio-analysis/7y6c07pgjZvtHI9kuMVqk1,250337,4,RnB,Get It Together,,
0.7809999999999999,0.301,5,-14.638,0,0.297,0.327,0.0,0.183,0.389,135.029,audio_features,7qpBNMfpGELVM8TqH5q2e3,spotify:track:7qpBNMfpGELVM8TqH5q2e3,https://api.spotify.com/v1/tracks/7qpBNMfpGELVM8TqH5q2e3,https://api.spotify.com/v1/audio-analysis/7qpBNMfpGELVM8TqH5q2e3,191922,4,Rap,Birds (feat. Lil Uzi Vert),,
0.931,0.667,6,-7.042999999999999,0,0.318,0.0144,0.0,0.15,0.667,142.039,audio_features,021lWIHJrURZrmvYQ1xcM8,spotify:track:021lWIHJrURZrmvYQ1xcM8,https://api.spotify.com/v1/tracks/021lWIHJrURZrmvYQ1xcM8,https://api.spotify.com/v1/audio-analysis/021lWIHJrURZrmvYQ1xcM8,207739,4,Rap,All Bad (feat. Lil Uzi Vert),,
0.72,0.816,5,-3.313,1,0.143,0.207,0.0,0.813,0.487,125.074,audio_features,4afMG2PlvFfX976bZJvHmb,spotify:track:4afMG2PlvFfX976bZJvHmb,https://api.spotify.com/v1/tracks/4afMG2PlvFfX976bZJvHmb,https://api.spotify.com/v1/audio-analysis/4afMG2PlvFfX976bZJvHmb,233000,4,RnB,"WDYW (feat. Lil Uzi Vert, A$AP Ferg & Rich The Kid)",,
0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078,audio_features,4h5N4KyWZMtpeH9vhXSXjd,spotify:track:4h5N4KyWZMtpeH9vhXSXjd,https://api.spotify.com/v1/tracks/4h5N4KyWZMtpeH9vhXSXjd,https://api.spotify.com/v1/audio-analysis/4h5N4KyWZMtpeH9vhXSXjd,202193,4,Underground Rap,Life's A Mess (feat. Halsey),,
0.716,0.7070000000000001,1,-5.763,1,0.208,0.492,7.95e-06,0.0912,0.312,166.976,audio_features,6hBocfeNzPiXXIQVZ7h9Xm,spotify:track:6hBocfeNzPiXXIQVZ7h9Xm,https://api.spotify.com/v1/tracks/6hBocfeNzPiXXIQVZ7h9Xm,https://api.spotify.com/v1/audio-analysis/6hBocfeNzPiXXIQVZ7h9Xm,82599,4,Underground Rap,Amg,,
0.519,0.812,5,-5.252999999999999,0,0.0955,0.00376,4.9000000000000005e-06,0.166,0.125,139.923,audio_features,0L3KTdcdKyugN5j7hB3yj4,spotify:track:0L3KTdcdKyugN5j7hB3yj4,https://api.spotify.com/v1/tracks/0L3KTdcdKyugN5j7hB3yj4,https://api.spotify.com/v1/audio-analysis/0L3KTdcdKyugN5j7hB3yj4,192496,4,Underground Rap,DeathPunch,,
0.767,0.481,0,-8.52,0,0.0803,0.2339999999999999,0.0,0.2689999999999999,0.7609999999999999,150.076,audio_features,1xQ6trAsedVPCdbtDAmk0c,spotify:track:1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,171375,4,Pop,Savage Love (Laxed - Siren Beat),,
0.759,0.843,11,-5.714,1,0.0771,0.486,0.0,0.0967,0.264,143.995,audio_features,6vdSGXPdEaXFju8PLdSmJo,spotify:track:6vdSGXPdEaXFju8PLdSmJo,https://api.spotify.com/v1/tracks/6vdSGXPdEaXFju8PLdSmJo,https://api.spotify.com/v1/audio-analysis/6vdSGXPdEaXFju8PLdSmJo,125010,4,Underground Rap,Pressure,,
0.7609999999999999,0.525,10,-9.4,0,0.0697,0.16,0.0,0.114,0.541,141.016,audio_features,1qUB42vyvybHATKY4ZV4wM,spotify:track:1qUB42vyvybHATKY4ZV4wM,https://api.spotify.com/v1/tracks/1qUB42vyvybHATKY4ZV4wM,https://api.spotify.com/v1/audio-analysis/1qUB42vyvybHATKY4ZV4wM,191444,4,Underground Rap,Numb the pain,,
0.71,0.632,9,-7.051,0,0.0822,0.129,2.92e-06,0.212,0.218,140.026,audio_features,1cZfcbIJLHaJ0cXdsqAufP,spotify:track:1cZfcbIJLHaJ0cXdsqAufP,https://api.spotify.com/v1/tracks/1cZfcbIJLHaJ0cXdsqAufP,https://api.spotify.com/v1/audio-analysis/1cZfcbIJLHaJ0cXdsqAufP,138765,4,Trap Metal,Long Gone (Save Me From This Hell),,
